assay_chembl_id,canonical_smiles,molecule_chembl_id,standard_type,standard_units,standard_value,target_chembl_id,type,units,value,target_label
CHEMBL769667,Cc1nc(N)nc(N)c1Cc1ccc(OCc2ccccc2)c(OCc2ccccc2)c1,CHEMBL279948,IC50,nM,3110.0,CHEMBL1939,IC50,uM,3.11,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL769665,CCOc1cc(Cc2cnc(N)nc2N)ccc1OCc1ccccc1,CHEMBL21395,IC50,nM,470.0,CHEMBL1939,IC50,uM,0.47,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL769666,CCOc1cc(Cc2cnc(N)nc2N)ccc1OCc1ccccc1,CHEMBL21395,IC50,nM,70.0,CHEMBL1939,IC50,uM,0.07,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL769492,CCOc1cc(Cc2cnc(N)nc2N)ccc1OCc1ccccc1,CHEMBL21395,IC50,nM,16590.0,CHEMBL1939,IC50,uM,16.59,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL769664,CCOc1cc(Cc2cnc(N)nc2N)ccc1OCc1ccccc1,CHEMBL21395,IC50,nM,120.0,CHEMBL1939,IC50,uM,0.12,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL769484,CCOc1cc(Cc2cnc(N)nc2N)ccc1OCc1ccccc1,CHEMBL21395,IC50,nM,14360.0,CHEMBL1939,IC50,uM,14.36,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL769485,CCOc1cc(Cc2cnc(N)nc2N)ccc1OCc1ccccc1,CHEMBL21395,IC50,nM,120.0,CHEMBL1939,IC50,uM,0.12,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL769667,CCOc1cc(Cc2cnc(N)nc2N)ccc1OCc1ccccc1,CHEMBL21395,IC50,nM,16470.0,CHEMBL1939,IC50,uM,16.47,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL762995,COc1cc(COc2cc(Cc3cnc(N)nc3N)ccc2OCc2ccccc2)cc(OC)c1OC,CHEMBL280410,IC50,nM,17500.0,CHEMBL1939,IC50,uM,17.5,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL762995,CCCOc1cc(Cc2cnc(N)nc2N)ccc1OCc1cc(OC)c(OC)c(OC)c1,CHEMBL22139,IC50,nM,4300.0,CHEMBL1939,IC50,uM,4.3,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL762995,COc1cc(COc2ccc(Cc3cnc(N)nc3N)cc2)cc(OC)c1OC,CHEMBL416376,IC50,nM,19900.0,CHEMBL1939,IC50,uM,19.9,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL762995,CCc1nc(N)nc(N)c1-c1ccc(Cl)c(Cl)c1,CHEMBL21799,IC50,nM,17400.0,CHEMBL1939,IC50,uM,17.4,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL762995,CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,CHEMBL36,IC50,nM,30900.0,CHEMBL1939,IC50,uM,30.9,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL762995,Nc1ncc(-c2ccc(Cl)cc2)c(N)n1,CHEMBL279492,IC50,nM,26200.0,CHEMBL1939,IC50,uM,26.2,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL762995,COc1cc(Cc2cnc(N)nc2N)ccc1OCCCc1ccccc1,CHEMBL22327,IC50,nM,11700.0,CHEMBL1939,IC50,uM,11.7,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL762995,CCCCOc1cc(Cc2cnc(N)nc2N)ccc1OCc1cc(OC)c(OC)c(OC)c1,CHEMBL416373,IC50,nM,10100.0,CHEMBL1939,IC50,uM,10.1,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL762995,CCc1nc(N)nc(N)c1-c1ccc(-c2ccccc2)cc1,CHEMBL279986,IC50,nM,4400.0,CHEMBL1939,IC50,uM,4.4,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL762995,COC(=O)CCCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,CHEMBL22405,IC50,nM,22300.0,CHEMBL1939,IC50,uM,22.3,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL762995,Cc1nc(N)nc(N)c1Cc1ccc(OCc2ccccc2)c(OCc2ccccc2)c1,CHEMBL279948,IC50,nM,4400.0,CHEMBL1939,IC50,uM,4.4,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL762995,CCOc1c(Br)cc(-c2c(N)nc(N)nc2CC)cc1Br,CHEMBL22271,IC50,nM,17400.0,CHEMBL1939,IC50,uM,17.4,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL762995,COC(=O)CCCc1nc(N)nc(N)c1-c1cccc(Cl)c1,CHEMBL21494,IC50,nM,36300.0,CHEMBL1939,IC50,uM,36.3,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL762995,CCc1nc(N)nc(N)c1-c1ccc(Br)cc1,CHEMBL282275,IC50,nM,25000.0,CHEMBL1939,IC50,uM,25.0,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL762995,Nc1nc(N)c(-c2ccccc2)c(CCCc2ccccc2)n1,CHEMBL22693,IC50,nM,2300.0,CHEMBL1939,IC50,uM,2.3,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL762995,Cc1nc(N)nc(N)c1-c1ccc(Cl)cc1,CHEMBL21357,IC50,nM,60100.0,CHEMBL1939,IC50,uM,60.1,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL762995,Nc1nc(N)c(-c2ccc(Cl)cc2)c(CCCc2ccccc2)n1,CHEMBL21691,IC50,nM,10600.0,CHEMBL1939,IC50,uM,10.6,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL762995,COc1ccc(CCCc2nc(N)nc(N)c2-c2cccc(Cl)c2)cc1,CHEMBL278813,IC50,nM,2700.0,CHEMBL1939,IC50,uM,2.7,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL762995,CCc1nc(N)nc(N)c1-c1ccc(C)cc1,CHEMBL21778,IC50,nM,12700.0,CHEMBL1939,IC50,uM,12.7,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL762995,CCOc1cc(Cc2cnc(N)nc2N)ccc1OCc1ccccc1,CHEMBL21395,IC50,nM,16600.0,CHEMBL1939,IC50,uM,16.6,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL762995,CCc1nc(N)nc(N)c1-c1cccc(Cl)c1,CHEMBL278847,IC50,nM,1300.0,CHEMBL1939,IC50,uM,1.3,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL762995,Nc1ncc(Cc2ccc(OCc3ccccc3)c(OCc3ccccc3)c2)c(N)n1,CHEMBL22138,IC50,nM,14600.0,CHEMBL1939,IC50,uM,14.6,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL762995,CCc1nc(N)nc(N)c1Cc1ccc(OCc2ccccc2)c(OCc2ccccc2)c1,CHEMBL22137,IC50,nM,4200.0,CHEMBL1939,IC50,uM,4.2,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL762995,CCc1nc(N)nc(N)c1-c1ccc(C(C)(C)C)cc1,CHEMBL21885,IC50,nM,3900.0,CHEMBL1939,IC50,uM,3.9,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL762995,Nc1nc(N)c(-c2cccc(Cl)c2)c(CCOCCCOc2ccccc2)n1,CHEMBL22403,IC50,nM,3300.0,CHEMBL1939,IC50,uM,3.3,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL762995,COc1cc(Cc2cnc(N)nc2N)ccc1OCc1cc(OC)c(OC)c(OC)c1,CHEMBL22811,IC50,nM,27800.0,CHEMBL1939,IC50,uM,27.8,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL762995,Nc1ncc(Cc2ccc(OCCCOc3cc(Cl)c(Cl)cc3Cl)cc2)c(N)n1,CHEMBL25112,IC50,nM,3500.0,CHEMBL1939,IC50,uM,3.5,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL762995,CCc1nc(N)nc(N)c1-c1ccccc1,CHEMBL22148,IC50,nM,3300.0,CHEMBL1939,IC50,uM,3.3,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL762995,CCc1nc(N)nc(N)c1-c1ccc2c(c1)OCO2,CHEMBL434771,IC50,nM,21500.0,CHEMBL1939,IC50,uM,21.5,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL762995,CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1Cl,CHEMBL22357,IC50,nM,22500.0,CHEMBL1939,IC50,uM,22.5,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL762995,Cc1nc(N)nc(N)c1-c1ccccc1,CHEMBL21408,IC50,nM,30800.0,CHEMBL1939,IC50,uM,30.8,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL762995,CCCCCCc1nc(N)nc(N)c1-c1ccccc1,CHEMBL416552,IC50,nM,1300.0,CHEMBL1939,IC50,uM,1.3,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL762995,Nc1ncc(-c2ccccc2)c(N)n1,CHEMBL21690,IC50,nM,19400.0,CHEMBL1939,IC50,uM,19.4,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL762995,Nc1ncc(-c2cccc(Cl)c2)c(N)n1,CHEMBL21414,IC50,nM,8800.0,CHEMBL1939,IC50,uM,8.8,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL762995,Nc1nc(N)c(-c2cccc(Cl)c2)c(CCCc2ccccc2)n1,CHEMBL21921,IC50,nM,3000.0,CHEMBL1939,IC50,uM,3.0,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL762995,Cc1nc(N)nc(N)c1-c1cccc(Cl)c1,CHEMBL22039,IC50,nM,4800.0,CHEMBL1939,IC50,uM,4.8,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL762995,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,CHEMBL22,IC50,nM,136500.0,CHEMBL1939,IC50,uM,136.5,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL762995,COC(=O)CCCc1nc(N)nc(N)c1-c1ccccc1,CHEMBL21407,IC50,nM,31300.0,CHEMBL1939,IC50,uM,31.3,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL762995,CCOc1cc(Cc2cnc(N)nc2N)ccc1OCc1cc(OC)c(OC)c(OC)c1,CHEMBL22901,IC50,nM,5000.0,CHEMBL1939,IC50,uM,5.0,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL762995,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OCc1ccccc1,CHEMBL279509,IC50,nM,30100.0,CHEMBL1939,IC50,uM,30.1,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL765486,NC1=NC(c2cccc(Oc3ccccc3)c2)N(c2cccc(Cl)c2)C(N)=N1,CHEMBL161117,IC50,nM,2200.0,CHEMBL1939,IC50,uM,2.2,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL760281,NC1=NC(c2cccc(Oc3ccccc3)c2)N(c2cccc(Cl)c2)C(N)=N1,CHEMBL161117,IC50,nM,60.0,CHEMBL1939,IC50,uM,0.06,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL760283,NC1=NC(c2cccc(Oc3ccccc3)c2)N(c2cccc(Cl)c2)C(N)=N1,CHEMBL161117,IC50,nM,2700.0,CHEMBL1939,IC50,uM,2.7,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL765485,NC1=NC(c2cccc(Oc3ccccc3)c2)N(c2cccc(Cl)c2)C(N)=N1,CHEMBL161117,IC50,nM,3500.0,CHEMBL1939,IC50,uM,3.5,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL760860,NC1=NC(c2cccc(Oc3ccccc3)c2)N(c2cccc(Cl)c2)C(N)=N1,CHEMBL161117,IC50,nM,3400.0,CHEMBL1939,IC50,uM,3.4,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL765484,NC1=NC(c2cccc(Oc3ccccc3)c2)N(c2cccc(Cl)c2)C(N)=N1,CHEMBL161117,IC50,nM,3600.0,CHEMBL1939,IC50,uM,3.6,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL765486,Nc1nc(N)c(-c2cccc(Cl)c2)c(CCCOC(=O)c2ccccc2)n1,CHEMBL346932,IC50,nM,2100.0,CHEMBL1939,IC50,uM,2.1,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL765485,Nc1nc(N)c(-c2cccc(Cl)c2)c(CCCOC(=O)c2ccccc2)n1,CHEMBL346932,IC50,nM,2000.0,CHEMBL1939,IC50,uM,2.0,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL760860,Nc1nc(N)c(-c2cccc(Cl)c2)c(CCCOC(=O)c2ccccc2)n1,CHEMBL346932,IC50,nM,1900.0,CHEMBL1939,IC50,uM,1.9,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL765484,Nc1nc(N)c(-c2cccc(Cl)c2)c(CCCOC(=O)c2ccccc2)n1,CHEMBL346932,IC50,nM,7500.0,CHEMBL1939,IC50,uM,7.5,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL765486,CCCC1(C)N=C(N)N=C(N)N1c1cccc(Cl)c1,CHEMBL158639,IC50,nM,180.0,CHEMBL1939,IC50,uM,0.18,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL760283,CCCC1(C)N=C(N)N=C(N)N1c1cccc(Cl)c1,CHEMBL158639,IC50,nM,180.0,CHEMBL1939,IC50,uM,0.18,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL765485,CCCC1(C)N=C(N)N=C(N)N1c1cccc(Cl)c1,CHEMBL158639,IC50,nM,280.0,CHEMBL1939,IC50,uM,0.28,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL760860,CCCC1(C)N=C(N)N=C(N)N1c1cccc(Cl)c1,CHEMBL158639,IC50,nM,290.0,CHEMBL1939,IC50,uM,0.29,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL765484,CCCC1(C)N=C(N)N=C(N)N1c1cccc(Cl)c1,CHEMBL158639,IC50,nM,1100.0,CHEMBL1939,IC50,uM,1.1,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL765486,CCCOc1ccc(C2N=C(N)N=C(N)N2c2cccc(Cl)c2)cc1,CHEMBL346982,IC50,nM,250.0,CHEMBL1939,IC50,uM,0.25,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL760281,CCCOc1ccc(C2N=C(N)N=C(N)N2c2cccc(Cl)c2)cc1,CHEMBL346982,IC50,nM,4.0,CHEMBL1939,IC50,uM,0.004,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL760283,CCCOc1ccc(C2N=C(N)N=C(N)N2c2cccc(Cl)c2)cc1,CHEMBL346982,IC50,nM,1000.0,CHEMBL1939,IC50,uM,1.0,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL765485,CCCOc1ccc(C2N=C(N)N=C(N)N2c2cccc(Cl)c2)cc1,CHEMBL346982,IC50,nM,380.0,CHEMBL1939,IC50,uM,0.38,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL760860,CCCOc1ccc(C2N=C(N)N=C(N)N2c2cccc(Cl)c2)cc1,CHEMBL346982,IC50,nM,2900.0,CHEMBL1939,IC50,uM,2.9,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL765484,CCCOc1ccc(C2N=C(N)N=C(N)N2c2cccc(Cl)c2)cc1,CHEMBL346982,IC50,nM,2900.0,CHEMBL1939,IC50,uM,2.9,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL765486,NC1=NC(c2cccc(Oc3ccc(Cl)cc3)c2)N(c2ccc(Cl)cc2)C(N)=N1,CHEMBL352195,IC50,nM,2800.0,CHEMBL1939,IC50,uM,2.8,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL760281,NC1=NC(c2cccc(Oc3ccc(Cl)cc3)c2)N(c2ccc(Cl)cc2)C(N)=N1,CHEMBL352195,IC50,nM,420.0,CHEMBL1939,IC50,uM,0.42,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL760283,NC1=NC(c2cccc(Oc3ccc(Cl)cc3)c2)N(c2ccc(Cl)cc2)C(N)=N1,CHEMBL352195,IC50,nM,3300.0,CHEMBL1939,IC50,uM,3.3,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL765485,NC1=NC(c2cccc(Oc3ccc(Cl)cc3)c2)N(c2ccc(Cl)cc2)C(N)=N1,CHEMBL352195,IC50,nM,4000.0,CHEMBL1939,IC50,uM,4.0,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL760860,NC1=NC(c2cccc(Oc3ccc(Cl)cc3)c2)N(c2ccc(Cl)cc2)C(N)=N1,CHEMBL352195,IC50,nM,4000.0,CHEMBL1939,IC50,uM,4.0,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL765484,NC1=NC(c2cccc(Oc3ccc(Cl)cc3)c2)N(c2ccc(Cl)cc2)C(N)=N1,CHEMBL352195,IC50,nM,3800.0,CHEMBL1939,IC50,uM,3.8,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL765486,NC1=NC(c2cccc(Oc3cc(Cl)cc(Cl)c3)c2)N(c2cccc(Cl)c2)C(N)=N1,CHEMBL161757,IC50,nM,5500.0,CHEMBL1939,IC50,uM,5.5,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL760281,NC1=NC(c2cccc(Oc3cc(Cl)cc(Cl)c3)c2)N(c2cccc(Cl)c2)C(N)=N1,CHEMBL161757,IC50,nM,50.0,CHEMBL1939,IC50,uM,0.05,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL760283,NC1=NC(c2cccc(Oc3cc(Cl)cc(Cl)c3)c2)N(c2cccc(Cl)c2)C(N)=N1,CHEMBL161757,IC50,nM,3100.0,CHEMBL1939,IC50,uM,3.1,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL765485,NC1=NC(c2cccc(Oc3cc(Cl)cc(Cl)c3)c2)N(c2cccc(Cl)c2)C(N)=N1,CHEMBL161757,IC50,nM,3400.0,CHEMBL1939,IC50,uM,3.4,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL760860,NC1=NC(c2cccc(Oc3cc(Cl)cc(Cl)c3)c2)N(c2cccc(Cl)c2)C(N)=N1,CHEMBL161757,IC50,nM,3900.0,CHEMBL1939,IC50,uM,3.9,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL765484,NC1=NC(c2cccc(Oc3cc(Cl)cc(Cl)c3)c2)N(c2cccc(Cl)c2)C(N)=N1,CHEMBL161757,IC50,nM,3900.0,CHEMBL1939,IC50,uM,3.9,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL765486,NC1=NC(c2cccc(OCCCOc3cc(Cl)c(Cl)cc3Cl)c2)N(c2cccc(Cl)c2)C(N)=N1,CHEMBL159052,IC50,nM,3000.0,CHEMBL1939,IC50,uM,3.0,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL760281,NC1=NC(c2cccc(OCCCOc3cc(Cl)c(Cl)cc3Cl)c2)N(c2cccc(Cl)c2)C(N)=N1,CHEMBL159052,IC50,nM,370.0,CHEMBL1939,IC50,uM,0.37,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL760283,NC1=NC(c2cccc(OCCCOc3cc(Cl)c(Cl)cc3Cl)c2)N(c2cccc(Cl)c2)C(N)=N1,CHEMBL159052,IC50,nM,7400.0,CHEMBL1939,IC50,uM,7.4,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL765485,NC1=NC(c2cccc(OCCCOc3cc(Cl)c(Cl)cc3Cl)c2)N(c2cccc(Cl)c2)C(N)=N1,CHEMBL159052,IC50,nM,3200.0,CHEMBL1939,IC50,uM,3.2,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL760860,NC1=NC(c2cccc(OCCCOc3cc(Cl)c(Cl)cc3Cl)c2)N(c2cccc(Cl)c2)C(N)=N1,CHEMBL159052,IC50,nM,5200.0,CHEMBL1939,IC50,uM,5.2,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL765484,NC1=NC(c2cccc(OCCCOc3cc(Cl)c(Cl)cc3Cl)c2)N(c2cccc(Cl)c2)C(N)=N1,CHEMBL159052,IC50,nM,8600.0,CHEMBL1939,IC50,uM,8.6,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL765486,CC(=O)OCCCc1nc(N)nc(N)c1-c1cccc(Cl)c1,CHEMBL444605,IC50,nM,1600.0,CHEMBL1939,IC50,uM,1.6,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL765485,CC(=O)OCCCc1nc(N)nc(N)c1-c1cccc(Cl)c1,CHEMBL444605,IC50,nM,2100.0,CHEMBL1939,IC50,uM,2.1,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL760860,CC(=O)OCCCc1nc(N)nc(N)c1-c1cccc(Cl)c1,CHEMBL444605,IC50,nM,1800.0,CHEMBL1939,IC50,uM,1.8,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL765484,CC(=O)OCCCc1nc(N)nc(N)c1-c1cccc(Cl)c1,CHEMBL444605,IC50,nM,5300.0,CHEMBL1939,IC50,uM,5.3,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL765486,NC1=NC(c2cccc(OCc3ccccc3)c2)N(c2cccc(Cl)c2)C(N)=N1,CHEMBL354011,IC50,nM,4000.0,CHEMBL1939,IC50,uM,4.0,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL760281,NC1=NC(c2cccc(OCc3ccccc3)c2)N(c2cccc(Cl)c2)C(N)=N1,CHEMBL354011,IC50,nM,190.0,CHEMBL1939,IC50,uM,0.19,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL760283,NC1=NC(c2cccc(OCc3ccccc3)c2)N(c2cccc(Cl)c2)C(N)=N1,CHEMBL354011,IC50,nM,4900.0,CHEMBL1939,IC50,uM,4.9,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL765485,NC1=NC(c2cccc(OCc3ccccc3)c2)N(c2cccc(Cl)c2)C(N)=N1,CHEMBL354011,IC50,nM,3300.0,CHEMBL1939,IC50,uM,3.3,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL760860,NC1=NC(c2cccc(OCc3ccccc3)c2)N(c2cccc(Cl)c2)C(N)=N1,CHEMBL354011,IC50,nM,7500.0,CHEMBL1939,IC50,uM,7.5,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL765484,NC1=NC(c2cccc(OCc3ccccc3)c2)N(c2cccc(Cl)c2)C(N)=N1,CHEMBL354011,IC50,nM,8200.0,CHEMBL1939,IC50,uM,8.2,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL765486,CCCCCCC1(C)N=C(N)N=C(N)N1c1cccc(Cl)c1,CHEMBL161009,IC50,nM,60.0,CHEMBL1939,IC50,uM,0.06,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL760283,CCCCCCC1(C)N=C(N)N=C(N)N1c1cccc(Cl)c1,CHEMBL161009,IC50,nM,480.0,CHEMBL1939,IC50,uM,0.48,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL765485,CCCCCCC1(C)N=C(N)N=C(N)N1c1cccc(Cl)c1,CHEMBL161009,IC50,nM,510.0,CHEMBL1939,IC50,uM,0.51,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL760860,CCCCCCC1(C)N=C(N)N=C(N)N1c1cccc(Cl)c1,CHEMBL161009,IC50,nM,490.0,CHEMBL1939,IC50,uM,0.49,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL765484,CCCCCCC1(C)N=C(N)N=C(N)N1c1cccc(Cl)c1,CHEMBL161009,IC50,nM,3200.0,CHEMBL1939,IC50,uM,3.2,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL765486,CCc1nc(N)nc(N)c1-c1cccc(Cl)c1,CHEMBL278847,IC50,nM,420.0,CHEMBL1939,IC50,uM,0.42,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL765485,CCc1nc(N)nc(N)c1-c1cccc(Cl)c1,CHEMBL278847,IC50,nM,3900.0,CHEMBL1939,IC50,uM,3.9,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL760860,CCc1nc(N)nc(N)c1-c1cccc(Cl)c1,CHEMBL278847,IC50,nM,2500.0,CHEMBL1939,IC50,uM,2.5,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL765484,CCc1nc(N)nc(N)c1-c1cccc(Cl)c1,CHEMBL278847,IC50,nM,9100.0,CHEMBL1939,IC50,uM,9.1,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL765486,Nc1nc(N)c(-c2cccc(Cl)c2)c(CCCc2ccccc2)n1,CHEMBL21921,IC50,nM,670.0,CHEMBL1939,IC50,uM,0.67,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL765485,Nc1nc(N)c(-c2cccc(Cl)c2)c(CCCc2ccccc2)n1,CHEMBL21921,IC50,nM,4300.0,CHEMBL1939,IC50,uM,4.3,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL760860,Nc1nc(N)c(-c2cccc(Cl)c2)c(CCCc2ccccc2)n1,CHEMBL21921,IC50,nM,3600.0,CHEMBL1939,IC50,uM,3.6,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL765484,Nc1nc(N)c(-c2cccc(Cl)c2)c(CCCc2ccccc2)n1,CHEMBL21921,IC50,nM,5700.0,CHEMBL1939,IC50,uM,5.7,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL765486,CC1(C)N=C(N)N=C(N)N1c1ccc(Cl)cc1,CHEMBL747,IC50,nM,40.0,CHEMBL1939,IC50,uM,0.04,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL760281,CC1(C)N=C(N)N=C(N)N1c1ccc(Cl)cc1,CHEMBL747,IC50,nM,3700.0,CHEMBL1939,IC50,uM,3.7,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL760283,CC1(C)N=C(N)N=C(N)N1c1ccc(Cl)cc1,CHEMBL747,IC50,nM,2400.0,CHEMBL1939,IC50,uM,2.4,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL765485,CC1(C)N=C(N)N=C(N)N1c1ccc(Cl)cc1,CHEMBL747,IC50,nM,5800.0,CHEMBL1939,IC50,uM,5.8,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL760860,CC1(C)N=C(N)N=C(N)N1c1ccc(Cl)cc1,CHEMBL747,IC50,nM,37900.0,CHEMBL1939,IC50,uM,37.9,"PfDHFR-TS K1 (P. falciparum, resistant)"
CHEMBL765486,Nc1nc(N)c(-c2cccc(Cl)c2)c(CCOCCCOc2ccccc2)n1,CHEMBL22403,IC50,nM,350.0,CHEMBL1939,IC50,uM,0.35,"PfDHFR-TS K1 (P. falciparum, resistant)"
